C0,C1,C2,C3,C4,C5,C6,C7,C8,C9,C10,C11,C12,C13,C14,C15,C16
-0.767672,-0.548775,0.242780,-1.278503,-0.213320,-0.155937,-0.766157,-0.836229,0.706898,1.093258,-0.448684,-0.897205,0.129114,-0.303760,-0.256708,0.724175,0
0.504555,-0.435741,0.093100,-0.668277,0.688596,0.620649,-0.693074,-0.364855,-1.138027,1.554849,-1.663211,0.283591,-0.966631,-0.907503,-1.153997,0.081252,0
0.022642,-0.465796,0.266892,-0.469601,1.341501,2.572421,-0.800664,0.033023,-1.678354,-0.231634,0.207102,-0.599622,0.916217,-0.574952,2.617669,0.077168,0
0.088200,0.360489,-1.374133,0.880688,0.241150,-0.627847,0.493310,-1.069201,-0.959754,0.226593,0.011309,-0.607486,0.273351,0.080227,-2.222493,1.234062,1
-0.068271,-0.705623,0.417584,-1.270993,0.648090,-0.060741,-1.076222,0.924850,-1.248280,0.036895,0.656975,-2.134290,-0.421006,0.457392,-0.359582,-1.890685,1
0.826285,-0.674997,-0.064005,-1.026147,1.089114,0.618373,-1.075840,-0.266651,-1.815213,0.315127,-0.607408,-0.293250,1.042508,-0.384331,-0.553946,-1.304456,1
-1.209880,0.331544,-0.596511,0.435876,-0.703499,1.481170,0.545074,1.313189,-0.554968,1.591471,2.824240,2.107333,-0.987979,-0.554052,-0.569707,0.306523,1
1.616430,-0.367581,1.578119,-0.681310,0.290097,1.186017,-0.555945,-0.498029,0.252829,0.481790,2.654493,-0.899640,0.994026,-0.233098,0.754688,0.333921,0
0.369825,0.239269,-0.130078,-0.241068,-1.881987,0.119171,0.529083,-0.425820,-0.062238,-1.208230,0.615196,-0.780805,-0.939209,-1.216157,0.914696,-0.479358,1
0.661401,-0.661697,0.034139,-1.265711,0.425117,-0.559740,-0.991192,1.704660,0.450762,1.422215,1.692182,0.308466,0.913723,-0.829976,-0.150574,-1.049090,1
-0.392060,0.416020,0.398650,2.362504,3.607834,0.533838,0.240504,-1.177496,-0.959395,-1.860700,-2.555328,0.057976,-0.366929,0.552405,-1.377930,0.618224,1
-0.780882,0.316518,0.378219,0.865095,0.438866,-0.903702,0.410709,2.876625,0.509366,-1.277541,0.637280,-1.866060,-0.017431,1.289525,-0.226447,0.771500,1
0.113369,0.293458,-0.047484,1.254781,1.526616,-0.878882,0.270212,-0.576477,1.030210,0.035172,-0.334722,-0.838154,1.514332,-0.503066,-2.599747,-0.773220,1
1.231596,-0.094032,1.320722,-1.203587,-2.471630,0.202224,0.109188,-0.611677,0.404007,2.048539,1.125652,-0.182974,-0.848426,0.184952,0.956427,1.059735,0
0.393802,0.368067,2.130014,1.768185,2.395541,-0.278960,0.291431,-2.263005,-1.446352,1.235274,0.357970,-1.891246,0.404500,-1.897532,-0.415080,1.352608,1
0.317097,0.426211,-1.408609,0.790013,-0.336290,2.422003,0.644613,-0.493282,-1.678579,-0.763051,0.763374,-0.126320,-2.006594,0.911890,1.943143,-1.405070,0
0.396530,-0.379648,1.281886,-1.231496,-1.005874,-0.216843,-0.445277,-0.548089,-0.370316,0.869081,-0.273432,-0.294856,0.707699,-0.977124,-0.477188,-1.001371,0
0.722419,-0.378971,-0.310129,-0.596491,0.561092,-0.701953,-0.599046,-0.330707,-0.572527,0.532677,0.662763,-0.864776,0.541907,-1.743366,0.070360,-0.840790,0
-0.783627,0.441019,2.294360,1.025002,0.165352,0.072283,0.616317,-0.117772,-0.462785,1.742119,0.346537,-1.554976,0.026862,-1.071728,0.588206,0.599233,1
-0.934630,0.193845,2.353110,0.173847,-0.611654,1.500085,0.338474,-0.261213,-0.395846,0.573025,0.215819,-0.664368,-1.458190,0.136281,0.308338,-1.656122,0
-0.673701,-0.566659,-0.245361,-0.393695,2.071238,-0.273183,-1.017415,0.244853,-3.178168,0.751063,1.892936,-1.706681,-2.011911,1.371833,-1.041345,-0.023020,1
0.232670,-0.580794,0.765783,-0.875516,0.955474,0.160687,-0.927509,0.092125,-0.360858,2.422071,1.129297,-1.432865,-0.941121,-2.353222,0.929242,-1.499279,1
0.140193,0.414722,-0.433007,1.214305,0.774885,0.249497,0.518400,0.352199,1.170969,0.323720,0.251321,-0.300231,-1.154581,-0.043475,1.472272,0.271275,1
0.649908,-0.220363,0.368323,-0.755734,-0.685069,-0.370975,-0.248461,0.925480,-0.538453,-0.844532,0.905135,-0.018565,-0.009322,2.172896,-0.170492,-0.952508,0
0.825472,-0.670361,1.999806,-1.365103,0.225838,-0.297567,-0.983941,1.070180,-1.305263,-1.746942,0.042209,-0.165090,1.066559,-1.115086,1.338159,0.502818,1
2.986798,0.270982,1.947322,0.038304,-1.361404,0.262636,0.523166,-0.725487,-2.413645,0.217084,-0.317685,0.812175,0.986845,-0.438205,-0.409375,0.144650,1
-1.663470,1.197799,0.210752,1.604813,-2.467182,-1.405899,1.961891,0.831098,0.858357,0.914933,-1.284143,0.664544,-0.537524,0.301577,1.867810,-0.732448,0
-0.285863,0.201129,0.311880,0.291011,-0.361010,1.055824,0.324172,0.081083,-0.295199,0.658782,0.391438,2.347557,-0.161691,0.355269,0.736852,1.598450,1
0.166277,0.387821,-0.245374,1.989368,2.836455,0.938482,0.276228,1.305672,-1.350345,0.094534,0.551898,-1.243351,-1.115360,0.979365,-0.401977,-0.493976,1
0.254796,1.063792,-1.144858,1.541738,-1.903094,-1.601465,1.713953,1.516415,-0.356020,0.137342,-0.971609,-0.888762,0.451914,-0.584770,0.422193,1.318934,0
-0.779023,1.345995,-0.164670,1.736221,-2.938509,-0.720639,2.221024,-0.747946,-0.956625,-0.515560,1.264988,-0.356436,1.534771,-1.470545,0.400746,2.140445,0
1.018171,0.445903,-0.239929,0.358297,-1.509898,1.405135,0.788756,-0.381774,0.299589,-1.483008,-0.948233,-0.449121,-1.061544,-0.210742,-0.472684,0.822007,1
-2.015630,0.641414,0.434032,0.862427,-1.313596,-1.061600,1.049834,1.582400,-2.667799,0.632303,0.769574,1.577153,0.468444,-0.253266,0.753321,0.655216,0
0.083738,-0.365745,-0.015835,-1.189369,-0.976390,1.657162,-0.428244,-0.830143,1.086205,-0.303106,-0.780848,-0.081255,-0.591211,-0.334595,-0.257421,-0.890595,0
1.068903,-0.354308,0.554858,-0.653672,0.287133,-0.861374,-0.536613,0.579874,0.024290,-0.795230,-0.084112,2.453512,-0.117629,-1.019221,-1.345453,0.838060,0
-0.946396,0.331278,-0.466920,1.262880,1.343422,-0.214227,0.342556,-0.912829,1.121428,2.391876,-0.935085,-0.702889,-0.750497,-0.747871,-1.490704,1.855298,1
0.475464,0.606491,0.213798,1.168558,-0.368759,-0.538973,0.906433,1.537947,0.916967,0.196123,0.057850,-0.035173,-0.144202,-0.342009,0.512349,-1.608980,0
-1.028057,-0.281073,0.836353,-1.207119,-1.475286,0.820841,-0.257514,-0.856839,2.375403,0.267614,-0.996182,-0.464825,-1.135180,-0.820575,-0.436494,-0.911781,0
-0.157578,-0.466506,-0.751155,-0.355004,1.628759,-0.442085,-0.830050,-0.766590,0.569764,-0.909485,0.707309,-2.152094,1.050395,0.766305,1.081423,0.977297,1
-0.156473,-0.285990,-1.241657,-0.420032,0.497902,0.485144,-0.459424,0.923696,-0.594761,-0.607377,-0.205029,-0.693208,1.449349,0.056067,-1.406333,0.441165,0
1.113451,0.545236,0.787232,0.685802,-1.233629,-1.575644,0.903968,1.083390,-2.804588,1.372542,0.460756,-0.218089,-0.677141,1.542421,1.480707,-0.337877,0
-1.614927,0.821026,0.590666,1.036715,-1.847675,-0.016219,1.360229,0.316687,-0.465598,-0.348114,-1.042261,-0.702480,-0.083839,2.150391,0.398105,-0.114253,0
0.879364,0.145541,0.248849,1.056147,1.830165,-1.328762,0.028049,0.031427,1.186727,-0.204338,0.129299,-1.517449,-0.667499,0.395992,0.693510,-0.739029,1
0.520815,0.331441,-0.828446,0.872925,0.378041,-1.123346,0.438122,0.398705,0.376871,-0.080182,1.413862,0.188107,-1.209201,1.274298,1.166068,-0.691812,0
-1.197628,0.042025,-0.553647,-1.176491,-3.135728,0.364108,0.369944,0.408931,-0.835008,0.102806,0.541971,0.302945,0.990420,1.228952,-0.930787,-2.913565,0
0.834432,-0.372852,-1.381318,-1.236099,-1.053782,0.050311,-0.430796,-2.410158,0.852235,-0.906648,0.312252,0.552018,1.110356,-0.751999,0.540908,-0.568270,0
0.118226,0.834992,-0.813457,1.656232,-0.390429,-0.025712,1.236359,0.567118,0.045678,0.958270,0.496586,1.035004,1.193633,1.288619,0.459561,1.054118,0
2.366008,0.774738,1.352272,1.036217,-1.600178,1.171701,1.269389,-1.596248,1.473423,0.886669,0.524717,0.478176,-0.225179,0.453152,-0.786641,0.408867,0
-0.958281,-0.706306,-1.388110,-1.441127,0.230958,0.508911,-1.036010,1.403749,-0.554408,0.575855,0.494221,2.099458,-2.197651,1.421102,-0.725934,0.793037,1
0.734618,-0.260953,0.125193,-1.752731,-2.932903,0.321036,-0.084710,0.124103,-2.364904,1.762318,0.368079,0.744289,0.532243,2.061284,-0.068486,-0.284074,0
-1.578465,-0.273361,-1.837035,-1.150341,-1.376293,0.938360,-0.256227,-0.299074,-1.348903,-0.878472,0.465244,-0.678319,-1.460101,1.040379,0.299438,-0.904388,0
-1.320659,-0.390430,1.352798,-0.793870,0.134474,2.457113,-0.573355,0.943605,-0.671692,-1.063143,1.044787,1.265949,0.435325,-0.023659,-0.900048,-0.119059,0
0.508521,0.496340,0.265894,0.825225,-0.626041,2.232057,0.773827,-0.613824,-0.419511,-2.789906,-0.614356,0.284065,0.589869,0.118276,0.995001,1.305474,0
0.372800,-0.264670,0.127147,-0.878761,-0.751276,-0.369706,-0.305481,-0.192432,1.701525,1.084347,0.905330,-0.662695,-0.680264,-0.346182,0.115607,-0.822670,0
0.517649,0.397990,0.731049,0.870202,0.013697,-0.424750,0.569568,-0.108434,-0.891044,0.227588,-0.260586,-0.994849,-0.264024,0.011687,-1.336709,-0.350661,1
0.249567,-0.129864,-0.060681,-0.341253,-0.146208,-1.645803,-0.171853,-1.395140,-0.837481,-0.668896,0.495439,0.536830,0.760741,-0.724366,-0.156835,0.628092,0
0.019746,-0.328212,0.777350,-1.573552,-2.128303,-0.081977,-0.260649,0.181694,-0.027880,-0.337097,-0.712235,0.422633,-0.397714,0.606687,-1.494388,0.385979,0
1.475899,0.335366,0.096113,1.910170,2.922440,-0.588075,0.192490,-1.914545,0.428683,-0.380652,0.964483,-0.980758,0.191723,-0.782831,-0.081750,0.033497,1
0.501583,-0.551195,1.177189,-0.629857,1.404027,0.541776,-0.929344,-0.267118,-0.389934,-2.897783,0.080039,0.303225,-0.748604,0.243806,-1.720794,0.584268,0
-0.759171,-0.621395,1.474866,-0.970804,0.937965,0.516366,-0.984022,-0.453117,-1.399460,-0.689650,0.995996,1.203491,0.060294,1.504346,-1.385847,-2.195531,1
0.455295,0.359563,-1.690902,0.696408,-0.209668,-0.985963,0.536501,0.792438,1.090943,0.280761,-0.696078,-1.080149,-0.426183,-0.916267,0.464778,1.355819,0
1.386419,-0.129389,0.595817,-1.415543,-2.805881,0.484337,0.091475,-0.755569,0.680139,1.072975,0.812888,-0.413346,-0.830860,0.145381,-1.113937,-0.497910,0
-1.752490,0.334336,-0.126517,1.610147,2.185909,0.456631,0.263745,1.250656,1.335309,-0.801099,1.755995,0.914808,-1.106026,0.481109,1.147092,0.342830,1
1.182098,-0.523705,2.724260,-0.620008,1.280666,-0.777232,-0.877727,-0.166997,-0.477446,1.076120,-0.145306,-1.200481,0.704043,1.925307,0.611640,-1.839827,1
1.010324,-0.685171,0.895283,-1.043996,1.099637,-1.985033,-1.091474,0.354593,1.354604,-0.020729,0.356447,0.573295,1.107186,-0.931965,0.822364,1.664890,1
1.924763,-0.072661,0.117279,-1.587284,-3.535493,0.701444,0.244903,-0.004549,-0.671694,0.544162,0.227994,-0.723210,0.372237,0.250494,0.060014,0.163617,0
-1.065988,0.279588,-0.403583,0.566737,-0.100640,-0.034828,0.411010,0.331796,2.763504,0.165667,0.531928,0.120135,-1.430456,-0.545982,-1.365604,0.912867,1
0.091371,0.176732,0.958226,1.222712,2.074540,0.935814,0.048659,-0.604979,-1.229619,1.982172,0.637516,-0.642896,-0.802433,-0.653271,0.198638,0.894613,1
0.037009,0.034620,-1.480014,-1.214263,-3.189362,-0.692580,0.364618,1.554342,0.647057,-0.818671,1.745337,-0.509674,-1.345168,1.164975,1.260863,0.335497,0
-0.391874,0.258393,1.155294,1.327154,1.894047,-1.365398,0.183627,0.106126,0.076992,1.384167,0.465631,0.840898,-0.770253,0.458480,0.238280,1.549867,1
0.651757,0.456344,-0.648962,1.605852,1.519661,1.043994,0.504561,-0.061770,-0.715876,0.555938,-0.431651,-2.395587,1.287219,0.454903,1.019620,-1.350023,1
-0.873542,-0.355420,-1.651543,-1.381298,-1.506584,-0.396772,-0.361075,-0.426144,-1.031315,0.866364,-0.444927,2.154566,0.955435,0.176083,-0.008044,-0.307574,0
0.279236,-0.351461,-0.248233,-1.110193,-0.857312,0.090132,-0.419513,-1.825438,0.356220,0.448693,0.701247,1.475004,-0.199853,-0.173994,0.074433,0.752671,0
0.409815,0.421836,-0.024168,0.984096,0.167261,0.155133,0.588610,-1.717061,2.064467,0.015326,1.398196,-0.070609,0.278053,0.871871,1.462434,0.867353,1
-0.578919,-0.553799,-0.414516,-0.834419,0.912062,-1.147649,-0.884497,1.264534,0.477799,-1.948989,0.402419,0.084351,-0.675624,0.493201,-0.983040,0.648748,1
-0.061415,-0.289450,0.062768,-0.657318,-0.070405,1.449317,-0.408266,-0.624054,-0.288206,0.252598,-0.125111,-1.387569,-0.151339,0.415232,-1.884141,-1.285599,0
0.763227,-0.069408,0.036814,-0.527704,-0.932239,-0.561647,-0.007506,0.297635,0.733254,0.377722,-0.705826,0.534487,0.150355,-0.781386,0.879763,0.033361,0
-0.140181,0.192962,0.691231,0.647340,0.564213,0.118941,0.221089,-1.116809,0.471283,-1.368604,1.637690,-0.697477,-1.288341,-0.746568,0.243240,-1.435412,1
1.769052,0.272844,1.804361,0.566184,-0.065771,-0.750441,0.397893,0.119143,-0.818457,-1.447065,2.616400,-0.367693,0.520512,0.158424,-0.191924,-0.012821,1
-0.811568,0.737455,0.885193,0.953489,-1.604448,0.719470,1.216327,0.082676,-0.793159,-0.045249,-0.418731,-0.050564,2.160134,-0.545307,1.596000,-1.166747,0
1.543563,0.367468,0.916901,-0.081032,-2.175048,0.334978,0.741926,0.293817,0.269980,1.429401,1.707578,0.101290,1.106485,0.633347,-0.708786,-0.687744,1
-1.082826,0.290486,-0.257766,1.899765,3.137872,-1.097969,0.106835,0.037477,-0.380499,0.575144,-0.495779,-0.461304,0.534295,-0.155880,-1.578083,0.059489,1
-0.625984,0.876799,-0.012517,1.273224,-1.562402,1.877183,1.412065,0.674864,-0.884705,0.801690,1.776039,1.093565,-1.223234,1.040926,-0.972595,0.273636,0
2.518323,-0.631610,0.018979,-0.983131,0.962365,0.644379,-1.001085,0.353526,1.550504,1.561087,-0.571368,-1.015233,0.437253,-2.223353,1.007697,0.313689,1
-0.191022,1.196378,0.268985,1.717559,-2.180686,-1.093102,1.931561,-1.223430,1.109868,1.009343,-0.364137,-0.151033,1.479129,1.549370,-1.205400,0.803420,0
0.685424,-0.823364,-1.246393,-1.819514,-0.075912,0.288574,-1.173626,-0.920160,-0.796825,-1.103722,1.679045,-0.031436,-0.145100,0.071070,0.568792,1.158895,1
-2.466202,0.861883,0.833708,1.755290,-0.289923,-0.503150,1.265009,-0.032461,-0.415741,-0.588963,-1.900244,-0.027919,-2.362244,-1.264589,0.266444,-0.061860,0
-0.405904,0.375356,0.153837,0.761749,-0.132921,-0.670585,0.551577,1.298348,-1.724651,-1.660685,-0.675483,0.070199,-0.939036,-2.108081,-2.595959,0.477860,1
-0.993897,-0.036682,-1.330891,-0.544699,-1.150131,-0.816500,0.060957,1.073925,1.007206,1.112101,-0.617526,0.343469,1.483169,0.836678,-0.827862,0.883569,0
0.503040,0.865767,1.662064,1.563794,-0.784435,0.236573,1.319415,0.703143,-0.006233,-2.122042,0.834086,0.422157,1.734561,-0.598169,-0.045192,-0.151656,0
-1.040963,0.393494,0.819772,2.027656,2.900673,0.692018,0.278024,-1.434124,-0.774977,-1.118692,-0.351727,0.147470,0.910647,0.162552,-0.451064,-0.459238,1
-0.803818,-0.687022,0.251389,-1.602177,-0.271005,1.396197,-0.958776,-0.221210,0.108348,-0.694961,-1.320898,-0.286655,-0.469701,-0.667089,0.244638,1.044131,1
-1.099575,-0.116810,0.188954,-1.070810,-2.020825,-0.559908,0.031995,-0.796675,-0.398478,-0.304453,-0.722309,-0.616111,0.532194,0.137830,0.910182,0.282101,0
0.512382,0.440858,0.295037,0.772662,-0.457910,-0.426086,0.677634,0.304109,-0.818802,0.064963,-1.161011,1.357536,-1.189396,-1.117894,-0.003765,1.311687,0
-0.311135,-0.416806,0.147263,-1.366851,-1.140988,0.740206,-0.485237,1.549337,0.446007,-1.326068,0.015689,-0.848989,-0.355915,-0.579592,0.586360,-0.636664,0
-0.105078,0.148914,1.295562,0.838898,1.274708,-1.205028,0.087738,-1.230628,0.024436,-0.012047,-1.480974,0.223014,-1.577517,0.322960,0.203569,-1.828092,1
1.232554,-0.061276,0.150713,-0.607242,-1.172666,-1.492346,0.027902,1.121286,-0.632579,-1.402367,-1.491722,-2.034383,0.075510,0.192560,-0.680730,0.263604,0
2.017807,0.214842,-0.227036,0.073754,-0.972053,2.104210,0.404184,2.324770,0.351205,-2.073632,0.435836,1.425327,0.059937,0.472491,-1.232205,0.626225,1
1.388496,-0.703459,-0.618034,-1.623923,-0.236468,1.870416,-0.985766,0.233311,0.927533,-1.599637,-0.796284,-0.413030,-0.100757,-0.609974,1.056255,0.875925,1
-0.153985,0.832322,-1.080555,1.566182,-0.598807,-0.245891,1.253106,0.107279,-0.445179,-0.766701,-0.480646,-0.077986,1.712138,0.381208,-1.417193,-0.528725,0
0.709380,0.156805,-0.161726,0.531068,0.470921,-1.184344,0.178434,-1.287846,-0.099301,1.465839,-0.581602,-0.504091,0.123653,1.370934,-0.788462,0.199622,1
-0.726116,0.317866,-0.780635,1.102733,1.019387,1.813657,0.355316,-0.900565,-0.532852,-1.052267,-0.860148,-0.526248,0.218332,-0.754560,-1.234082,0.902717,1
-1.308504,-0.305239,1.809553,-0.708958,-0.113289,1.149184,-0.426680,-0.544654,0.045021,-0.279030,0.845389,1.113185,0.273171,0.678724,0.068495,-0.429326,0
-0.433590,-0.626315,1.638381,-0.693621,1.649977,-1.270823,-1.061392,-0.449734,0.493334,0.223973,0.087211,0.489854,1.699648,-1.806098,-1.117394,0.346635,1
-0.280543,0.449222,0.473824,0.353986,-1.538398,0.746544,0.796332,-1.053753,-0.007424,0.273126,-1.231299,1.288689,0.395249,1.165342,-1.282066,-0.623376,1
0.641455,-0.163846,1.202483,-1.188689,-2.059629,-0.312321,-0.031647,0.011596,1.394151,-0.205287,-0.876870,1.330667,0.659783,0.406310,-0.886362,-0.106771,0
-0.054406,-0.713451,-0.219751,-1.083130,1.154809,0.598732,-1.137491,0.208313,-0.534030,1.831896,-1.890514,0.685898,-0.721344,0.701045,1.388637,0.505049,1
0.069699,0.228708,-1.619856,0.155857,-0.843491,-0.409807,0.411380,-0.634148,-0.401506,-1.549215,-0.293090,0.581198,-0.191323,0.247524,0.592350,-1.100978,0
-0.181249,0.257836,-0.882891,1.302179,1.835269,-0.491954,0.188632,-1.170871,-0.756569,1.102462,1.370062,-0.755947,0.451088,-0.025516,-0.017729,-0.859464,1
-1.063289,-0.715936,-0.327156,-1.367984,0.463613,-1.256239,-1.072799,1.380771,1.705384,-0.358183,0.882675,0.654221,0.283876,0.535018,0.837966,-0.881228,1
-1.049090,0.316501,-0.109771,2.167721,3.660835,1.367329,0.092510,0.817029,-0.698515,1.068403,-0.183401,-0.761908,0.358776,-1.309124,0.309892,0.002451,1
2.787416,-0.294946,-0.310137,-1.307642,-1.649365,0.240243,-0.260226,0.038046,-0.729978,0.035084,-0.267887,0.303105,-0.891410,-1.414717,0.485504,0.702919,0
-2.205155,0.450188,0.985881,1.075171,0.240175,-0.924402,0.622080,0.583096,-0.507479,0.460027,-0.884322,-0.083684,0.853225,-0.128311,1.068670,0.201592,0
-0.552250,0.336083,1.256265,0.344105,-0.954870,-0.876290,0.576408,-0.015548,-0.518008,1.778085,-2.657462,-1.280802,-0.701566,-0.388333,-0.174082,0.446098,1
-1.468525,-0.097449,-0.232465,-1.116785,-2.238578,0.102273,0.081273,0.099009,-0.716842,0.756183,-1.450445,1.414825,-0.455607,1.437108,-1.103031,0.602111,0
-1.034494,0.412180,-0.061210,1.678928,1.937727,1.158689,0.399922,-1.166197,0.055567,-0.049863,-2.013289,2.638567,0.075808,0.918581,-0.306790,-0.499293,1
-0.809588,0.803227,-1.088591,0.988690,-1.870818,-1.079934,1.336983,-1.277419,-0.976386,1.169335,-0.453668,-0.033037,0.199171,-0.659201,-0.683513,-0.759099,0
-2.398166,0.690428,0.507354,1.055564,-1.099274,0.521653,1.098979,1.597182,-0.536501,0.166785,0.308224,-0.385136,0.680411,-0.228452,-0.589381,-0.511200,0
0.343494,-0.043682,0.833177,0.331809,1.055418,-1.040398,-0.166886,0.612162,-0.323361,1.133942,0.034782,-0.526658,0.676277,1.359170,-0.076952,0.103937,0
-1.366570,1.201945,-0.328393,1.963666,-1.601886,-0.510784,1.882390,0.034773,1.549517,0.825440,0.466496,0.513851,0.409393,-0.110293,-1.036141,-1.561565,0
0.079527,0.038631,0.287886,0.191873,0.266988,-0.506082,0.029051,1.350674,0.710005,0.161144,-2.416070,0.408950,1.057408,0.355509,-1.056923,-0.565853,1
0.112912,-0.313990,0.457473,-0.864371,-0.450658,0.854693,-0.405918,1.487399,-2.312653,-0.847525,-0.869152,-0.415363,0.567065,1.175082,0.589649,-0.666680,0
0.507909,-0.641478,1.248087,-1.019556,0.925297,-0.736705,-1.011580,-0.796071,1.227704,-0.398188,-1.785275,-0.270151,-0.845149,-1.630480,1.714919,-0.413524,0
-0.379243,-0.550736,-1.171947,-0.752496,1.098228,0.455028,-0.898487,0.839716,0.045772,0.411263,-0.234266,-0.326023,-0.010997,1.757125,-0.035807,-0.220948,1
1.251166,0.668666,0.569898,1.232716,-0.544176,-0.145773,1.012946,-0.513928,0.653525,-0.214559,-0.190093,-0.528740,-1.082622,-0.072047,0.472140,1.064200,0
-1.447186,-0.830580,0.363586,-1.883683,-0.195851,-0.338452,-1.172134,-0.840357,-1.487385,-0.180231,1.599083,2.272363,-0.443279,1.069833,0.661312,-0.234340,1
2.222866,0.163915,-0.374707,0.546691,0.471359,1.254280,0.188590,0.995880,-0.768971,-0.848061,0.436309,-1.196481,-1.059764,-0.471108,-1.840250,0.265656,1
-1.439385,-0.017878,-1.311763,-1.330164,-3.193920,-0.903308,0.289758,1.016256,0.656717,1.021590,1.471392,2.615769,0.355065,2.703837,1.912818,-0.126605,0
0.653587,-0.361982,1.062134,-1.328856,-1.341614,-0.267176,-0.386779,1.073196,0.116429,1.811305,1.125327,0.427254,-1.573995,-0.860618,-0.579442,0.648679,0
0.303002,-0.647340,1.354789,-0.796488,1.508528,1.295684,-1.077584,0.871240,-0.038570,-0.312500,0.026589,0.341853,-0.205089,-0.384434,-0.545789,0.927646,1
0.450579,-0.574706,-0.359609,-0.786118,1.143872,-1.618755,-0.937379,1.496861,0.401055,0.569998,-0.799641,0.020002,-0.515044,-0.408422,-0.149252,-0.235507,1
1.945034,1.033456,-0.617953,1.546369,-1.728623,-0.284431,1.653206,-0.626622,-0.673998,0.604727,-0.641579,0.259808,1.916106,-0.728262,1.066329,-0.430541,0
0.618290,-0.507111,-0.352280,-0.962572,0.344208,-0.345111,-0.761446,-1.343700,0.489536,-0.801097,-0.651149,0.869100,0.290198,1.522311,-0.290491,-0.163940,0
0.267929,1.170547,-0.655620,1.692556,-2.103720,-0.011279,1.886905,-2.191486,-0.657733,-0.089509,0.498912,-0.002962,-0.426750,-1.616215,-0.749575,0.070145,0
2.172890,-0.271307,0.072378,-0.798116,-0.516144,0.693774,-0.338223,-0.789264,1.695165,1.462379,0.143816,-1.002726,-1.033844,1.107222,1.125897,0.069551,0
1.038273,0.652306,1.375731,1.087677,-0.814994,0.583791,1.016220,-1.667797,-0.169948,-0.136461,0.130702,1.236795,2.085224,-0.339465,-0.165584,-0.650688,0
0.969844,1.017802,-1.888154,1.574975,-1.573750,-1.248885,1.615455,-1.470963,-0.913358,0.633641,0.083779,-1.237133,-2.375065,-0.537535,0.480840,1.154900,0
-0.448010,-0.146443,-0.057809,-1.172853,-2.113976,2.061861,-0.001315,-1.000368,-1.529335,0.627300,0.062151,0.988446,-0.533363,-0.685180,-0.920084,-0.279450,0
0.908065,0.577587,0.276405,1.067589,-0.463171,1.228362,0.874292,-1.107232,0.421868,-1.051180,0.963442,-1.874700,0.070171,-1.811714,-0.896761,0.527702,0
